"Date","Precipitation","Dew Point","U-sonic wind speed","U-sonic wind dir","HC Relative humidity","HC Air temperature","KZ Solar radiation","Wind gust","VPD","Battery","DeltaT","Solar Panel","Solar radiation","Air pressure"
2025-08-24 23:00:00,0,22.2,1.575,143.75,84.53,25.19,0,6.75,5.03333333333333,6514.5,2,0,0,1016.83
2025-08-25,0,22.3625,2.525,114,92.8625,23.7025,0,7.4,2.225,6503.28571428571,1,0,0,1015.2825
2025-08-25 01:00:00,0,22.2775,0.275,78.25,95.26,23.1725,0,0.6,1.375,6498,0.5,0,0,1015.193
2025-08-25 02:00:00,0,21.56,0.225,125.25,94.755,22.57,0,0.425,1.475,6493.14285714286,0.75,0,0,1015.235
2025-08-25 03:00:00,0,20.9875,4.3,153,94.955,21.9575,0,6.9,1.35,6486.28571428571,0.5,0,0,1015.046
2025-08-25 04:00:00,0,20.875,2.175,139.5,95.3675,21.7525,0,8.15,1.2,6480.42857142857,0.5,0,0,1014.8775
2025-08-25 05:00:00,0,20.3975,0.25,144,95.5825,21.2225,1,0.525,1.1,6476.28571428571,0.5,3117.57142857143,0,1015.0285
2025-08-25 06:00:00,0,21.1325,0.225,79,95.625,21.975,44.5,0.6,1.15,6651.85714285714,0.5,7427.14285714286,54,1015.394
2025-08-25 07:00:00,0,23.765,1.2,158.75,89.4325,25.7825,212,6.525,3.6,6764.71428571429,1.25,8542.71428571429,256,1016.005
2025-08-25 08:00:00,0,23.8275,0.725,165.25,74.9525,28.9325,408,1.725,10.125,6808.14285714286,3.5,9412.71428571429,479.666666666667,1016.4955
2025-08-25 09:00:00,0,21.7725,1.05,163,60.65,30.3875,573,2.95,17.075,6815.42857142857,6.25,10061.2857142857,648.666666666667,1016.939
2025-08-25 10:00:00,0,22.43,1.425,159.75,61.6175,30.835,723.5,2.925,17.125,6815.71428571429,6,10091.5714285714,804.666666666667,1017.067
2025-08-25 11:00:00,0,22.11,1.55,170.5,59.02,31.4825,815,3.15,19.25,6816.28571428571,6.5,10075.2857142857,905.333333333333,1017.019
2025-08-25 12:00:00,0,22.5125,1.7,166,61.0125,31.47,836.5,3.3,18.55,6817.42857142857,6,10075.1428571429,940.333333333333,1016.827
2025-08-25 13:00:00,0,22.0625,1.65,155.75,58.58,31.9325,817.5,3.4,20.65,6812.71428571429,7,9458.85714285714,799.333333333333,1016.33
2025-08-25 14:00:00,0,22.1975,1.725,156.75,59.66,31.325,724.5,3.475,18.825,6813.42857142857,6.5,9698.71428571429,649,1016.0345
2025-08-25 15:00:00,0,22.45,1.825,164,62.32,30.875,502.5,3.7,17.25,6820,5.75,9442.71428571429,531,1015.76
2025-08-25 16:00:00,0,21.8075,1.675,163.5,61.5725,30.3525,247,3.15,16.95,6803.14285714286,6,8825.28571428571,393.666666666667,1015.4745
2025-08-25 17:00:00,0,21.94,1.5,142.75,64.8125,29.545,132,3.325,14.75,6796.14285714286,5.25,7278.14285714286,188.333333333333,1015.3395
2025-08-25 18:00:00,0,22.355,1.375,137,71.3525,28.25,30,2.975,11.075,6614.14285714286,4,1528.71428571429,35.3333333333333,1015.382
2025-08-25 19:00:00,0,23.395,1.1,136.5,81.8325,26.8925,0,2.6,6.425,6527.71428571429,2.5,0,0,1015.472
2025-08-25 20:00:00,0,24.505,0.5,161.25,93.3975,25.7725,0,1.625,2.225,6513.28571428571,1.25,0,0,1015.964
2025-08-25 21:00:00,0,23.9775,0.425,204.25,95.635,24.8075,0,0.775,1.375,6512,0.5,0,0,1016.03
2025-08-25 22:00:00,0,22.85,0.475,98,94.99,23.7866666666667,0,1.075,1.46666666666667,6514.33333333333,0.666666666666667,0,0,1017.368
2025-08-25 23:00:00,0,22.3533333333333,0.375,158.25,95.3566666666667,23.22,0,1.1,1.3,6511.83333333333,0.666666666666667,0,0,1017.158
2025-08-26,0,22.35,0.225,80.5,96.4875,23.0475,0,0.55,0.95,6502.85714285714,0.5,0,0,1015.69
2025-08-26 01:00:00,0,22.1775,2.55,102,96.6375,22.805,0,5.475,0.875,6500.14285714286,0.5,0,0,1014.906
2025-08-26 02:00:00,0,21.85,2.9,144.5,96.7075,22.45,0,5.275,0.825,6492.85714285714,0.25,0,0,1014.501
2025-08-26 03:00:00,0,21.4025,0.25,160.5,96.615,22.015,0,0.625,0.825,6488.57142857143,0.25,0,0,1014.154
2025-08-26 04:00:00,0,21.2875,0.4,82,97.0175,21.8525,0,1.075,0.7,6482.57142857143,0.25,0,0,1014.21
2025-08-26 05:00:00,0,20.795,0.325,77,96.4775,21.4575,1,1.025,0.825,6478.42857142857,0.5,3071,0,1014.248
2025-08-26 06:00:00,0,21.2925,0.35,112,95.8625,22.0725,46.5,1.05,1.025,6625.57142857143,0.5,6869.85714285714,41.3333333333333,1014.3835
2025-08-26 07:00:00,0,24.5425,0.575,144.5,92.3625,26.0125,194.5,1.725,2.525,6788.14285714286,1,8489.28571428571,234.333333333333,1014.6885
2025-08-26 08:00:00,0,25.1575,0.875,250.25,81.72,28.7975,372.5,2.175,7.25,6806.85714285714,2.75,9068.57142857143,389.666666666667,1014.858
2025-08-26 09:00:00,0,23.1475,1.15,178.75,66.0275,30.45,553.5,2.45,14.825,6814.57142857143,5.25,9994.14285714286,548,1015.1745
2025-08-26 10:00:00,0,22.255,1.7,216.75,58.1225,31.885,705.5,7.825,20,6816.28571428571,6.75,10087.4285714286,767,1015.1665
2025-08-26 11:00:00,0,21.875,1.9,188.5,56.15,32.47,764.5,4.075,21.875,6819,7.25,9930.85714285714,809.333333333333,1014.8525
2025-08-26 12:00:00,0,22.1475,1.95,153,56.1575,32.6425,671,4,22.325,6815,7.5,10094.5714285714,897,1014.7165
2025-08-26 13:00:00,0,21.685,2.325,189,53.2225,33.24,778,4.5,24.675,6814.71428571429,8.25,9691.28571428571,694.333333333333,1014.128
2025-08-26 14:00:00,0,20.8175,2.35,181,50.4275,33.6475,689.5,4.85,26.975,6814.42857142857,9,9464.85714285714,681.333333333333,1013.7335
2025-08-26 15:00:00,0,21.225,2.075,240.25,52.78,33.0875,488,4.425,24.85,6813.85714285714,8.5,9400.85714285714,514.333333333333,1013.309
2025-08-26 16:00:00,0,22.2925,1.95,178.25,58.1175,32.22,238.5,4.1,20.85,6813.57142857143,7,8552.28571428571,363,1013.106
2025-08-26 17:00:00,0,22.415,1.775,174.75,62.2275,30.81,107,3.975,17.025,6767.71428571429,6,6736.85714285714,163.666666666667,1013.0105
2025-08-26 18:00:00,0,21.8825,1.075,176.25,63.7975,29.875,19,2.95,15.4,6577.57142857143,5.5,1082.71428571429,25.3333333333333,1013.0795
2025-08-26 19:00:00,0,21.8775,1.025,205.75,67.4875,29.1075,0,3.275,13.35,6523.85714285714,5,0,0,1012.8415
2025-08-26 20:00:00,0,23.16,0.825,225.75,73.715,28.5775,0,2.225,10.3,6509,4,0,0,1013.049
2025-08-26 21:00:00,0,22.85,0.725,154.25,74.255,28.1975,0,1.875,9.95,6509.57142857143,3.5,0,0,1013.3485
2025-08-26 22:00:00,0,22.6166666666667,1.35,222.75,74.2033333333333,28.1,0,7.55,9.86666666666667,6517.33333333333,3.66666666666667,0,0,1014.73
2025-08-26 23:00:00,0,22.4966666666667,2,173.5,74.1633333333333,27.7933333333333,0,6.1,9.6,6513.5,3.33333333333333,0,0,1014.545
2025-08-27,0,24.3025,1.575,186.75,84.09,27.4425,0,7.075,5.95,6501.71428571429,2.25,0,0,1012.4295
2025-08-27 01:00:00,0,22.8075,4.875,162.25,78.03,27.18,0,8.175,7.8,6497,3,0,0,1012.1465
2025-08-27 02:00:00,0,23.345,2.025,231.5,81.31,27.02,0,9.925,6.55,6492.14285714286,2.5,0,0,1011.9065
2025-08-27 03:00:00,0,23.7975,0.725,209,85.9375,26.4775,0,1.725,4.7,6487.71428571429,2,0,0,1011.68
2025-08-27 04:00:00,0,24.45,0.625,218.75,91.915,26,0,1.4,2.625,6482.14285714286,1.25,0,0,1011.4915
2025-08-27 05:00:00,0,24.5825,0.475,156.5,94.14,25.68,0.5,1.2,1.875,6476.57142857143,0.75,2907.85714285714,0,1011.7425
2025-08-27 06:00:00,0,24.6975,0.425,225.5,94.665,25.6975,43.5,1.125,1.725,6624.42857142857,0.75,6867.42857142857,51,1012.025
2025-08-27 07:00:00,0,24.3625,0.65,190.75,82.51,27.8275,189,1.925,6.575,6771.71428571429,2.5,8523.14285714286,232.333333333333,1012.2175
2025-08-27 08:00:00,0,23.475,1.125,223,68.805,30.0425,368.5,2.7,13.25,6814.57142857143,4.75,9408,443,1012.254
2025-08-27 09:00:00,0,23.5575,1.525,186,64.2275,31.325,551,3.525,16.45,6816.14285714286,5.5,10063.2857142857,627.333333333333,1012.4315
2025-08-27 10:00:00,0,23.86,1.95,232.25,63.135,32.005,693,4.15,17.75,6817.14285714286,5.75,10057.5714285714,763,1012.3465
2025-08-27 11:00:00,0,23.935,2.4,200.75,62.2175,32.5625,779.5,7.775,19.025,6816.28571428571,6,10025.1428571429,872,1011.806
2025-08-27 12:00:00,0,24.6175,2.3,187.5,64.3175,32.8375,810,4.775,18.525,6816.85714285714,6,10046.8571428571,898.666666666667,1011.216
2025-08-27 13:00:00,0,25.115,2.45,221.75,66.0675,32.6625,780,5.15,17.15,6816.85714285714,5.25,9672.85714285714,762,1010.548
2025-08-27 14:00:00,0,25.11,2.3,147.75,65.7175,32.825,666,4.975,17.575,6821.57142857143,5.75,9730.85714285714,722.333333333333,1010.009
2025-08-27 15:00:00,0,24.87,2.15,157.5,66.1525,32.54,425.5,4.4,17.175,6805.14285714286,5.5,9242.14285714286,511.333333333333,1009.5345
2025-08-27 16:00:00,0,24.4875,2.275,158.75,66.7175,31.9425,247,4.95,16.25,6802,5.25,8581.42857142857,364,1009.205
2025-08-27 17:00:00,0,24.975,2.15,156,72.7825,30.83,126.5,4.275,12.425,6783.42857142857,4,7377.28571428571,165,1009.012
2025-08-27 18:00:00,0.05,24.76,1.7,156.25,76.2525,29.6475,28.5,3.675,10.05,6593.71428571429,3.5,1680.28571428571,31.3333333333333,1008.934
2025-08-27 19:00:00,0,26.74,1.425,157,90.245,28.6725,0,3.3,3.925,6525.57142857143,1.5,0,0,1009.22
2025-08-27 20:00:00,0,27.3175,1.4,142.75,95.8575,28.13,0,3.3,1.575,6509.42857142857,0.5,0,0,1009.667
2025-08-27 21:00:00,0,27.205,1.275,185,97.13,27.7975,0,2.7,1.075,6509.28571428571,0.5,0,0,1009.878
2025-08-27 22:00:00,0,27.1833333333333,1.4,175.5,96.3833333333333,27.87,0,3,1.3,6516.33333333333,0.333333333333333,0,0,1011.011
2025-08-27 23:00:00,0,27.0866666666667,1.25,164.5,96.6466666666667,27.7366666666667,0,2.85,1.23333333333333,6514.16666666667,0.333333333333333,0,0,1010.733
2025-08-28,0,26.8475,1.05,147.75,97.69,27.3275,0,2.45,0.825,6505.28571428571,0.25,0,0,1009.131
2025-08-28 01:00:00,0,26.7875,0.9,214.25,97.965,27.2225,0,2.55,0.725,6497.28571428571,0.25,0,0,1008.655
2025-08-28 02:00:00,0,26.905,1.6,149.25,98.2425,27.2375,0,9.5,0.625,6493.28571428571,0.25,0,0,1008.2145
2025-08-28 03:00:00,0,26.9675,0.6,142.75,98.3675,27.325,0,1.55,0.575,6490,0.25,0,0,1007.806
2025-08-28 04:00:00,0,27.0275,0.725,178.5,98.17,27.4125,0,1.725,0.625,6481.57142857143,0.25,0,0,1007.4945
2025-08-28 05:00:00,0,27.0575,0.675,188.25,97.825,27.4825,0,1.575,0.775,6479.14285714286,0.25,1617.71428571429,0,1007.437
2025-08-28 06:00:00,0,27.16,0.85,151.25,97.325,27.6725,35.5,2,0.975,6568.85714285714,0.25,6552.28571428571,42,1007.4715
2025-08-28 07:00:00,0,27.7075,0.975,235.25,95.92,28.495,125.5,2.425,1.6,6720.28571428571,0.5,7438.28571428571,141,1007.608
2025-08-28 08:00:00,0,28.3,1.3,179,93.045,29.715,298.5,2.975,3.025,6812.14285714286,1,9340,353,1007.62
2025-08-28 09:00:00,0,27.7825,1.6,211,84.0875,31.0825,467,3.55,7.475,6818,2.5,10024.4285714286,606,1007.7345
2025-08-28 10:00:00,0,26.5075,1.875,219.5,72.81,32.3,655,4.85,13.425,6814.28571428571,4.25,10008.7142857143,766,1007.856
2025-08-28 11:00:00,0,25.88,1.9,218.75,66.8375,33.1425,775,3.95,17.175,6816.71428571429,5.25,9967.28571428571,859.666666666667,1007.6385
2025-08-28 12:00:00,0,25.505,1.85,197.5,63.99,33.635,613.5,3.55,19.325,6816.57142857143,6,9847,880,1007.3345
2025-08-28 13:00:00,0,24.855,1.975,170.25,59.68,34.2075,734,3.85,22.15,6816.14285714286,6.5,9580.71428571429,750.333333333333,1006.9805
2025-08-28 14:00:00,0,25.025,2.075,130.25,61.485,33.735,670,4.025,20.45,6815.71428571429,6.5,9617.14285714286,680,1006.414
2025-08-28 15:00:00,0,25.02,2.2,152.75,63.5875,33.0975,462.5,4.275,18.6,6818.14285714286,5.75,9308.42857142857,504.666666666667,1006.327
2025-08-28 16:00:00,0,25.6525,2.125,131.25,70.28,31.925,241,4.225,14.225,6807.57142857143,4.5,8395.71428571429,348,1005.9325
2025-08-28 17:00:00,0,26.36,1.75,216,79.1725,30.605,121.5,3.95,9.25,6783,3,7014.85714285714,143.333333333333,1005.9635
2025-08-28 18:00:00,0,27.38,1.125,200,89.86,29.4,24,2.75,4.15,6581.14285714286,1.5,805,24,1006.323
2025-08-28 19:00:00,0,27.785,1,186,96.0125,28.595,0,2.75,1.55,6516.42857142857,0.5,0,0,1006.9205
2025-08-28 20:00:00,0,27.56,0.65,254.25,96.0275,28.33,0,1.925,1.525,6508.14285714286,0.5,0,0,1008.452
2025-08-28 21:00:00,0,27.8325,0.725,259,96.4,28.54,0,2.35,1.4,6509.85714285714,0.5,0,0,1010.184
2025-08-28 22:00:00,0,27.5766666666667,0.825,117,96.3666666666667,28.28,0,2.275,1.36666666666667,6516.33333333333,0.333333333333333,0,0,1009.744
2025-08-28 23:00:00,0,27.29,0.775,200.75,96.74,27.9366666666667,0,2.475,1.2,6515.33333333333,0.333333333333333,0,0,1008.778
2025-08-29,0,26.855,0.95,165.5,97.565,27.345,0,2.925,0.875,6504.71428571429,0.25,0,0,1007.739
2025-08-29 01:00:00,0.45,26.5575,0.575,135,98.9925,26.81,0,1.825,0.325,6501.14285714286,0.25,0,0.666666666666667,1008.2025
2025-08-29 02:00:00,0,26.6825,1.05,141.25,98.4725,26.9975,0,3.275,0.55,6496.14285714286,0.25,0,7,1009.3935
2025-08-29 03:00:00,0,26.315,1.5,173.5,94.365,27.39,0,3.875,2.025,6493.71428571429,0.75,0,7,1010.428
2025-08-29 04:00:00,0.05,25.15,3.3,39,91.0875,26.9025,0,10.175,3.2,6487.85714285714,1.5,0,7.66666666666667,1010.1025
2025-08-29 05:00:00,0.3,24.7775,5.375,159.75,93.67,26.015,0,11.65,2.225,6480.42857142857,1,1549,7.66666666666667,1009.436
2025-08-29 06:00:00,0,24.7675,4.95,91.75,94.55,25.8425,24.5,7.825,1.925,6503.42857142857,0.75,5063.85714285714,24,1010.578
2025-08-29 07:00:00,0.1,24.28,5.15,279.25,90.455,26.2025,83,9.3,3.675,6631.28571428571,1.25,5988.85714285714,93,1011.359
2025-08-29 08:00:00,0,24.36,3.3,169.5,87.91,26.7725,112,9.025,4.575,6738.42857142857,1.75,7932.42857142857,231.666666666667,1009.179
2025-08-29 09:00:00,0,23.135,1.325,171.5,72.885,28.78,312.5,3.4,10.825,6793.28571428571,3.75,8972.42857142857,458,1008.8865
2025-08-29 10:00:00,0.05,22.32,1.225,194.5,65.735,30.08,465,3.025,14.825,6812.42857142857,5.25,9542.14285714286,640,1009.8095
2025-08-29 11:00:00,0,21.9025,2.15,211,61.4375,31.09,424,6.75,18.1,6818.42857142857,6.25,9484.28571428571,627.333333333333,1009.9135
2025-08-29 12:00:00,0,22.6525,1.175,221.5,65.1675,30.51,266.5,2.95,15.5,6817,5.5,9777.57142857143,517,1010.101
2025-08-29 13:00:00,0,22.62,1.3,149.75,61.2025,31.6725,633.5,3.2,18.45,6812.57142857143,6.25,9585.14285714286,687.666666666667,1009.9975
2025-08-29 14:00:00,0,22.6025,1.3,162.25,63.2225,31.1075,371.5,2.925,16.925,6812.42857142857,5.75,9660.85714285714,507.666666666667,1009.655
2025-08-29 15:00:00,0,22.665,1.2,211.5,62.77,31.2,373,3.175,17.025,6818.14285714286,6,9288.71428571429,439.333333333333,1009.244
2025-08-29 16:00:00,0,23.2625,1.525,125.75,66.68,30.7725,218.5,3.375,15.05,6806.28571428571,5.25,8656,352,1008.793
2025-08-29 17:00:00,0,23.8275,1.6,236.75,73.585,29.5925,90,3.25,11.325,6781,4,7368.28571428571,137.333333333333,1008.358
2025-08-29 18:00:00,0,24.2425,1.275,228,79.3425,28.495,31,2.65,8.175,6613.57142857143,3,1895.14285714286,34.3333333333333,1008.394
2025-08-29 19:00:00,0,26.23,0.9,211.25,93.135,27.5475,0,2.325,2.525,6527.57142857143,1,0,0,1008.655
2025-08-29 20:00:00,0,26.3325,0.7,201,95.185,27.2475,0,1.6,1.725,6512.14285714286,0.75,0,0,1009.755
2025-08-29 21:00:00,0,26.0075,0.45,193.75,95.6475,26.8275,0,1.2,1.5,6510.28571428571,0.5,0,0,1010.36
2025-08-29 22:00:00,0.533333333333333,25.9666666666667,0.45,188.25,96.94,26.5433333333333,0,1.225,1.03333333333333,6515.16666666667,0.333333333333333,0,0,1011.441
2025-08-29 23:00:00,0,25.5866666666667,1.25,156.75,96.6666666666667,26.2466666666667,0,7.125,1.16666666666667,6514,0.333333333333333,0,1,1011.417
2025-08-30,0,25.355,4.525,197,97.085,25.905,0,7.55,1,6504,0.25,0,0,1010.5065
2025-08-30 01:00:00,0,25.1925,4.275,57.5,97.2875,25.7275,0,7.925,0.925,6502.28571428571,0.25,0,0,1010.6675
2025-08-30 02:00:00,0.35,25.1175,4.525,183,97.675,25.56,0,8.125,0.75,6496.42857142857,0.25,0,0,1010.7005
2025-08-30 03:00:00,0,24.7375,4.1,137.5,97.605,25.2175,0,7.05,0.775,6489.14285714286,0.25,0,0,1010.73
2025-08-30 04:00:00,0,24.4075,2.625,86.75,96.2025,25.1275,0,7.175,1.225,6483.42857142857,0.5,0,0,1010.789
2025-08-30 05:00:00,0.05,23.96,1.025,72,94.3275,25.08,0,6,1.875,6478.71428571429,0.75,1798.14285714286,0,1011.0175
2025-08-30 06:00:00,0,24.195,0.575,167,93.53,25.42,38,4.4,2.15,6631.57142857143,1,7140.14285714286,59,1011.5005
2025-08-30 07:00:00,0,24.115,3.075,255.75,86.2025,26.8275,161,8.7,4.925,6777.71428571429,2,8475.85714285714,235.666666666667,1011.922
2025-08-30 08:00:00,0,21.4125,1.15,252.25,67.0325,28.2875,345,2.875,12.625,6812.57142857143,4.75,9524.71428571429,412.666666666667,1012.307
2025-08-30 09:00:00,0,19.8075,2.775,179.5,55.5775,29.7875,539,9.225,18.6,6816.71428571429,6.5,10094.5714285714,639.333333333333,1012.759
2025-08-30 10:00:00,0,17.89,5.1,163.25,45.9975,31.015,670,9.9,24.3,6818.57142857143,8.75,10092.4285714286,798,1012.943
2025-08-30 11:00:00,0,17.7825,6.425,208.25,43.715,31.78,732,11,26.5,6815,9.5,10021.4285714286,874.666666666667,1012.908
2025-08-30 12:00:00,0,17.78,6.175,165,42.6725,32.2825,752,10.175,27.85,6815.28571428571,9.75,10097.8571428571,859.333333333333,1012.897
2025-08-30 13:00:00,0,18.825,3.6,189.5,46.915,31.855,695,10.975,25.425,6816.85714285714,9,9675,816,1012.7125
2025-08-30 14:00:00,0,19.0975,2.15,219.5,49.56,31,569,7.125,22.7,6814.57142857143,7.75,9728.85714285714,760.666666666667,1012.4355
2025-08-30 15:00:00,0,19.26,4.45,171.75,51.17,30.7125,437,11.075,21.675,6819.42857142857,8,9358.28571428571,518.666666666667,1012.215
2025-08-30 16:00:00,0,18.95,2.275,163.5,52.5,30.0575,225,4.525,20.325,6805.85714285714,7.25,8667.14285714286,390.333333333333,1012.3725
2025-08-30 17:00:00,0,18.8825,1.975,168.25,54.9075,29.18,114.5,4.5,18.275,6792.85714285714,6.75,7164.57142857143,200.333333333333,1012.643
2025-08-30 18:00:00,0,19.5825,1.55,191.5,61.62,27.855,22.5,3.65,14.325,6605.28571428571,5.75,1405,26.3333333333333,1012.701
2025-08-30 19:00:00,0,19.8775,1.175,106.5,66.0875,26.87,0,2.95,11.875,6526.57142857143,4.75,0,0,1012.9915
2025-08-30 20:00:00,0,18.5325,1.275,199.75,63.0525,26.24,0,7.325,12.6,6511,5.25,0,0,1013.6555
2025-08-30 21:00:00,0,17.805,0.75,87.25,62.0975,25.7225,0,2.25,12.625,6508.85714285714,5,0,0,1013.9875
2025-08-30 22:00:00,0,18.1566666666667,4.15,195,64.5366666666667,25.52,0,9.375,11.7,6515.33333333333,4.66666666666667,0,0,1015.765
2025-08-30 23:00:00,0,18.3033333333333,8.225,245.5,70.1166666666667,24.3333333333333,0,10.6,9.3,6513.33333333333,4,0,0,1016.094
2025-08-31,0,19.075,4.875,244.25,82.4975,22.5725,0,10.525,5.2,6504.85714285714,2.25,0,0,1014.3805
2025-08-31 01:00:00,0,19.02,1.1,143.25,84.2425,22.11,0,8.4,4.525,6500,2,0,0,1014.1775
2025-08-31 02:00:00,0,18.6125,0.3,81,87.2425,21.0775,0,0.7,3.425,6493.28571428571,1.5,0,0,1014.1945
2025-08-31 03:00:00,0,18.585,0.35,96.25,92.14,20.0825,0,0.775,1.875,6487.14285714286,0.75,0,0,1014.0075
2025-08-31 04:00:00,0,18.515,0.35,99.25,93.3875,19.7825,0,0.575,1.625,6482.14285714286,0.75,0,0,1013.8965
2025-08-31 05:00:00,0,17.5375,0.4,86,94.3175,18.6125,0,0.825,1.3,6472.71428571429,0.5,2793.14285714286,0,1014.034
2025-08-31 06:00:00,0,18.0075,0.425,76,93.37,19.2625,39,0.875,1.55,6656.71428571429,0.75,7821.71428571429,57.3333333333333,1014.4065
2025-08-31 07:00:00,0,18.43,1.55,111.5,74.6675,23.505,227.5,9.025,7.65,6758.42857142857,3.25,8579.14285714286,270.666666666667,1014.628
2025-08-31 08:00:00,0,15.9975,1.775,62.75,50.13,27.53,401.5,8.6,18.45,6806.57142857143,7.25,9420,500.666666666667,1014.889
2025-08-31 09:00:00,0,13.575,1,144.5,38.6625,29.33,553,2.575,25,6816.14285714286,9.75,10008.2857142857,686.333333333333,1015.184
2025-08-31 10:00:00,0,13.235,1.3,206,37.225,30.165,690.5,3.125,26.975,6816.71428571429,10.5,10109.1428571429,831,1015.129
2025-08-31 11:00:00,0,12.8825,1.725,169.75,35.73,30.66,780.5,3.35,28.575,6817.57142857143,11,10109,931.666666666667,1014.761
2025-08-31 12:00:00,0,13.69,1.825,147.25,37.09,31.06,808.5,3.975,28.825,6815,10.75,10068.5714285714,958.333333333333,1014.321
2025-08-31 13:00:00,0,13.5525,1.875,139,35.795,31.355,777,3.55,30,6811.71428571429,11,9720.28571428571,806,1013.771
2025-08-31 14:00:00,0,13.6125,1.975,149.25,35.4575,31.2275,690.5,4.075,29.725,6815.57142857143,11,9787.57142857143,782.333333333333,1013.2515
2025-08-31 15:00:00,0,14.7175,1.875,157.5,38.9275,30.7575,469.5,3.725,27.4,6815.85714285714,10.25,9381.14285714286,549.333333333333,1012.906
2025-08-31 16:00:00,0,15.16,1.7,159.75,41.645,29.955,227,3.375,24.85,6796.28571428571,9.25,8093,408.333333333333,1012.751
2025-08-31 17:00:00,0,15.9,1.7,146,46.715,28.905,121,3.55,21.4,6770.28571428571,8.25,7159.14285714286,201.333333333333,1012.5735
2025-08-31 18:00:00,0,17.7,1.3,151.5,56.73,27.37,13,3,15.8,6568.85714285714,6.25,991.714285714286,20.3333333333333,1012.4135
2025-08-31 19:00:00,0,19.215,1.3,163.75,65.2,26.4225,0.5,2.9,11.925,6522.57142857143,4.75,0,0,1012.489
2025-08-31 20:00:00,0,20.095,1.3,164.75,69.845,26.0875,0,3.15,10.15,6514.42857142857,4,0,0,1013.2415
2025-08-31 21:00:00,0,20.285,1.35,171.5,71.24,25.965,0,4.625,9.575,6511.85714285714,3.75,0,0,1013.388
2025-08-31 22:00:00,0,21.3266666666667,1.1,166.25,74.42,26.3133333333333,0,2.675,8.7,6517.33333333333,3.33333333333333,0,0,1014.919
2025-08-31 23:00:00,0,21.1,0.9,175,74.7233333333333,26.0133333333333,0,2.15,8.46666666666667,6513.66666666667,3.33333333333333,0,0,1014.846
2025-09-01,0,20.755,0.55,152.75,77.0475,25.1325,0,1.625,7.25,6501.42857142857,3,0,0,1012.8495
2025-09-01 01:00:00,0,20.875,0.5,222.5,78.91,24.89,0,1.475,6.6,6494.42857142857,2.75,0,0,1012.404
2025-09-01 02:00:00,0,21.1325,1.375,201.75,82.3875,24.47,0,8.275,5.45,6486.42857142857,2.5,0,0,1011.821
2025-09-01 03:00:00,0,21.2225,7.4,192.5,84.4375,24.1875,0,11.15,4.75,6476.71428571429,2.25,0,0,1011.2915
2025-09-01 04:00:00,0,21.5575,6.825,211.75,85.4175,24.3075,0,11.025,4.45,6473.28571428571,1.75,0,0,1010.9265
2025-09-01 05:00:00,0,22.245,5.775,209.25,87.7425,24.525,0,9.15,3.725,6471.28571428571,1.5,2403.42857142857,0,1010.998
2025-09-01 06:00:00,0,22.6725,4.575,169.75,88.245,24.8375,38,7.25,3.65,6645.71428571429,1.5,7424,54.3333333333333,1011.295
2025-09-01 07:00:00,0,22.89,5.125,223.25,79.975,26.8175,206.5,8.9,7.05,6756.71428571429,2.75,8559.71428571429,256.666666666667,1011.295
2025-09-01 08:00:00,0,21.6125,1.075,222,64.6975,29.17,390.5,2.55,14.3,6804,5,9109.14285714286,484.666666666667,1011.1745
2025-09-01 09:00:00,0.05,19.825,1.3,225.5,51.175,31.45,568,3.175,22.7,6812.71428571429,8,9651.85714285714,669.333333333333,1011.367
2025-09-01 10:00:00,0,19.1675,3.675,162,44.635,33.2875,718.5,15.3,28.7,6816,9.5,10043.8571428571,817.333333333333,1011.3935
2025-09-01 11:00:00,0,18.5825,6.6,232.5,39.85,34.75,804.5,13.225,33.875,6818.42857142857,11,9922.57142857143,914,1010.946
2025-09-01 12:00:00,0,18.3975,5.475,221.75,37.63,35.8675,833,11.225,37.725,6815,12,9914.14285714286,937.666666666667,1010.5395
2025-09-01 13:00:00,0,20.1375,4.8,132.5,43.4375,35.6375,796,11.55,34.2,6817.14285714286,10.75,9512.71428571429,793.333333333333,1010.0505
2025-09-01 14:00:00,0,20.6825,3.85,154.5,46.0025,34.94,694.5,10.45,31.225,6811.14285714286,10,9505.14285714286,749.666666666667,1009.523
2025-09-01 15:00:00,0,21.405,2.9,154.5,49.175,34.16,467.5,5.575,27.9,6808.14285714286,9,9303.28571428571,532,1009.1425
2025-09-01 16:00:00,0,21.1825,2.425,137.5,50.2475,33.4675,227,5.175,26.275,6794.42857142857,8.5,8210.28571428571,371.666666666667,1009.3405
2025-09-01 17:00:00,0,20.325,1.925,224.5,51.135,32.52,122.5,4.1,24.6,6773.85714285714,8.25,7228.71428571429,176.666666666667,1009.462
2025-09-01 18:00:00,0,22.265,1.225,208.5,62.61,30.375,22.5,3.1,16.275,6566.85714285714,5.5,519.285714285714,27.6666666666667,1009.604
2025-09-01 19:00:00,0,24.06,0.975,196.5,76.0475,28.88,0,2.65,9.6,6521.14285714286,3.5,0,0,1010.1255
2025-09-01 20:00:00,0,24.7225,0.85,213.75,83.395,27.9975,0,2.075,6.35,6512.57142857143,2.25,0,0,1010.9825
2025-09-01 21:00:00,0,25.2625,0.7,215,88.24,27.5425,0,1.95,4.35,6506.57142857143,1.75,0,0,1011.218
